row_id,점검일자,연월,지사,사업장,점검자,직급,점검유형,Area/공정,위험분류,위험요소원본,심각도원본,심각도점수,지적내용_평문,조치유형,조치활동분류,조치내용_평문,완료여부,지적내용,조치내용,적용맥락가중치,맥락가중치합,LLM심각도,판정방식,근거,위험분류_재검토
753,2026-01-09,2026-01,당진지사,당진지사,INSPECTOR_01,EHS팀 주임,지사 주관,당진지사,전도,전도,개선필요 [하],1.0,유연탄 2부두 본선 이동용 사다리 핸드레일 설치 불량 및 전도사고 위험,즉시처리,설치·구조물,본선 요청하여 이동용사다리 교체 진행 완료,완료,유연탄 2부두 본선 이동용 사다리 핸드레일 설치 불량 및 전도사고 위험,본선 요청하여 이동용사다리 교체 진행 완료,고소·상부작업,2,3.0,직접판정,본선 이동용 사다리 핸드레일불량 → 기본1+가중2=3,
754,2026-01-09,2026-01,경북지사,문덕,INSPECTOR_13,EHS팀 선임,지사 주관,경북지사_ 문덕,화재·폭발,화재,개선필요 [하],1.0,소화전 앞 화물적재에 따른 비상시 소방활동 불가,즉시처리,기타,소화전 앞 적재방지를 위한 적재방지선 표기 실시,진행(조치 후),소화전 앞 화물적재에 따른 비상시 소방활동 불가,소화전 앞 적재방지를 위한 적재방지선 표기 실시,,0,1.0,키워드보정,,
755,2026-01-08,2026-01,경남지사,중량(육송),INSPECTOR_12,EHS팀 책임,지사 주관,경남지사_ 중량(육송),관리적미흡,관리적 미흡,개선필요 [하],1.0,포터 비치 된 자동차 겸용 소화기 압력 부족으로 인한 교체 필요,즉시처리,설치·구조물,해당 차량의 자동차 겸용 소화기 교체 완료,완료,포터 비치 된 자동차 겸용 소화기 압력 부족으로 인한 교체 필요,해당 차량의 자동차 겸용 소화기 교체 완료 ,화기·인화물인근,1,2.0,키워드보정,,
756,2026-01-08,2026-01,부산지사,감천,INSPECTOR_08,EHS팀 책임,지사 주관,부산지사_ 감천,관리적미흡,관리적 미흡,개선필요 [하],1.0,사업장 속도제한 기준과 창고 내 속도제한 표지판이 상이하므로 변경 조치 필요,즉시처리,기타,속도표지 수정하여 사업장내 제한속도 일치,완료,사업장 속도제한 기준과 창고 내 속도제한 표지판이 상이하므로 변경 조치 필요,속도표지 수정하여 사업장내 제한속도 일치 ,,0,1.0,키워드보정,,
757,2026-01-08,2026-01,부산지사,감천,INSPECTOR_14,EHS팀 선임,지사 주관,부산지사_ 감천,전도,전도,개선필요 [하],1.0,"잉고트 보관구역 주변 전도주의, 접근금지 등 안전문구 미흡 → 윈드배너 설치 필요",즉시처리,설치·구조물,화물 주변 윈드배너 설치 완료,완료,"잉고트 보관구역 주변 전도주의, 접근금지 등 안전문구 미흡 → 윈드배너 설치 필요",화물 주변 윈드배너 설치 완료,,0,1.0,키워드보정,,
758,2026-01-08,2026-01,강원지사,삼척,INSPECTOR_02,EHS팀 사원,지사 주관,강원지사_ 삼척,추락,추락,개선필요 [하],1.0,부두 안전난간부 추락 위험 예방을 위한 안전표지 일부 파손으로 인한 안전표지 탈락 → 재고정 및 부착 실시,즉시처리,설치·구조물,부두 안전난간부 추락 위험 예방을 위한 안전표지 재고정 및 부착 완료,완료,부두 안전난간부 추락 위험 예방을 위한 안전표지 일부 파손으로 인한 안전표지 탈락 → 재고정 및 부착 실시,[삼척] 부두 안전난간부 추락 위험 예방을 위한 안전표지 재고정 및 부착 완료,,0,1.0,키워드보정,,
759,2026-01-08,2026-01,당진지사,당진지사,INSPECTOR_07,EHS팀 선임,지사 주관,당진지사,기타,기타,개선필요 [중],2.0,석회석 부두 하역작업 후 CSU 출입문 미시건,즉시처리,기타,석회석 부두 하역작업 후 CSU 출입문 시건 조치,완료,석회석 부두 하역작업 후 CSU 출입문 미시건,석회석 부두 하역작업 후 CSU 출입문 시건 조치,,0,2.0,키워드보정,,
760,2026-01-08,2026-01,경북지사,포스코 내,INSPECTOR_13,EHS팀 선임,지사 주관,경북지사_ 포스코 내,기타,온습도,개선필요 [하],1.0,작업자 휴게장소가 없어 겨울철 대기 시 한랭질환 위험,즉시처리,설치·구조물,이동식 방풍 캐노피 설치 및 작업자 대기(한랭질환 예방),진행(조치 후),작업자 휴게장소가 없어 겨울철 대기 시 한랭질환 위험,이동식 방풍 캐노피 설치 및 작업자 대기(한랭질환 예방),,0,1.0,키워드보정,,
761,2026-01-08,2026-01,경북지사,포스코 내,INSPECTOR_13,EHS팀 선임,지사 주관,경북지사_ 포스코 내,충돌,충돌,개선필요 [하],1.0,S야드 내부 바닥 패임에 의한 물고임 발생. 겨울철 동결에 의해 미끄러짐에 의한 중장비 충돌사고 위험 존재.,중장기(계획),기타,"협의체회의를 통해 지속적으로 S야드 하부 바닥패임에 의해 작업 중 지게차 전도위험 및 물고임/동결 시 지게차 미끄러짐에 의한 충돌사고 관련하여 위험성 언급하여, 포스코에서 시설 개선 조치하도록 요청계획.",진행(조치 후),S야드 내부 바닥 패임에 의한 물고임 발생. 겨울철 동결에 의해 미끄러짐에 의한 중장비 충돌사고 위험 존재.,"협의체회의를 통해 지속적으로 S야드 하부 바닥패임에 의해 작업 중 지게차 전도위험 및 물고임/동결 시 지게차 미끄러짐에 의한 충돌사고 관련하여 위험성 언급하여, 포스코에서 시설 개선 조치하도록 요청계획.",,0,1.0,키워드보정,,
762,2026-01-07,2026-01,목포지사,대불부두,INSPECTOR_16,EHS팀 선임,지사 주관,목포지사_ 대불부두,추락,추락,개선필요 [하],1.0,현문사다리 스텐샤 소켓 탈락부 보수 필요 기존 용접 보수방식 진행 했으나 잦은 탈락 발생으로 보수방식 변경 필요,즉시처리,설치·구조물,▣ 현문사다리 스텐샤&소켓 보수 완료 1. 기존 보수 방법 : 스텐샤&소켓 주 탈락부 용접 보수 진행 2. 변경 보수 방법 : 프레임 - 소켓 - 스텐샤 일체 고정 방식 보수 진행 (드릴 및 탭 작업 후 볼트-너트 결합) ＊사유: 현문사다리 배치 시 크레인으로 권상하여 배치 하는 작업이 있는데 국부하중 발생 하는 부위 지속 탈락 발생,완료,"현문사다리 스텐샤 소켓 탈락부 보수 필요

기존 용접 보수방식 진행 했으나 잦은 탈락 발생으로 보수방식 변경 필요 ","[대불부두]
▣ 현문사다리 스텐샤&소켓 보수 완료
1. 기존 보수 방법 : 스텐샤&소켓 주 탈락부 용접 보수 진행
2. 변경 보수 방법 : 프레임 - 소켓 - 스텐샤 일체 고정 방식 보수 진행 (드릴 및 탭 작업 후 볼트-너트 결합)
＊사유: 현문사다리 배치 시 크레인으로 권상하여 배치 하는 작업이 있는데 국부하중 발생 하는 부위 지속 탈락 발생",고소·상부작업,2,3.0,직접판정,현문사다리 소켓탈락 → 기본1+가중2=3,
763,2026-01-07,2026-01,부산지사,용당,INSPECTOR_14,EHS팀 선임,지사 주관,부산지사_ 용당,충돌,충돌,개선필요 [하],1.0,잉고트 보관구역 기둥 시인성 부족 → 테이핑 등 시인성 강화 필요,즉시처리,기타,기둥 테이핑으로 시인성 강화 완료,완료,잉고트 보관구역 기둥 시인성 부족 → 테이핑 등 시인성 강화 필요,기둥 테이핑으로 시인성 강화 완료,,0,1.0,키워드보정,,
764,2026-01-07,2026-01,강원지사,동해,INSPECTOR_02,EHS팀 사원,지사 주관,강원지사_ 동해,기타,기타,개선필요 [중],2.0,"창고 LED 전등 조작 스위치의 표시 및 차량 충돌, 흡연으로 인한 화재 위험 인식을 위한 개선 필요 → 창고 LED 전등 조작함 외부 스위치 표시 및 안전수칙을 포함한 안전보건 게시물 제작 및 부착 예정",즉시처리,기타,창고 LED 전등 조작함 외부 스위치 표시 및 안전수칙을 포함한 안전보건 게시물 부착완료,완료,"창고 LED 전등 조작 스위치의 표시 및 차량 충돌, 흡연으로 인한 화재 위험 인식을 위한 개선 필요
 → 창고 LED 전등 조작함 외부 스위치 표시 및 안전수칙을 포함한 안전보건 게시물 제작 및 부착 예정",[동해] 창고 LED 전등 조작함 외부 스위치 표시 및 안전수칙을 포함한 안전보건 게시물 부착완료,,0,2.0,키워드보정,,
765,2026-01-07,2026-01,강원지사,안인,INSPECTOR_15,EHS팀 선임,지사 주관,강원지사_ 안인,관리적미흡,관리적 미흡,개선필요 [하],1.0,가설건축물 점검표 부착 필요,즉시처리,점검·확인,가설건축물(휴게시설) 점검 진행 중,완료,가설건축물 점검표 부착 필요,"가설건축물(휴게시설) 점검 진행 중
",,0,1.0,키워드보정,,
766,2026-01-07,2026-01,당진지사,당진지사,INSPECTOR_01,EHS팀 주임,지사 주관,당진지사,기타,기타,개선필요 [하],1.0,유연탄 3부두 CSU GANTRY CON'V 방호울 거치상태 불량,즉시처리,설치·구조물,방호울 거치 완료 및 정비부서 내용 전달예정,완료,유연탄 3부두 CSU GANTRY CON'V 방호울 거치상태 불량,방호울 거치 완료 및 정비부서 내용 전달예정,회전체·협착점인근,1,2.0,키워드보정,,
767,2026-01-06,2026-01,경인지사,안성 1센터,INSPECTOR_17,EHS팀 선임,지사 주관,경인지사_ 안성 1센터,기타,기타,개선필요 [하],1.0,수도권 1물류센터 피난문 지장물(에어컴프레셔) 간섭 -> 지장물 이동조치 필오,즉시처리,기타,피난문 정면 지장물(에어컴프레셔) 이동조치 완료,완료,수도권 1물류센터 피난문 지장물(에어컴프레셔) 간섭 -> 지장물 이동조치 필오,피난문 정면 지장물(에어컴프레셔) 이동조치 완료,,0,1.0,키워드보정,,
768,2026-01-06,2026-01,목포지사,대불부두,INSPECTOR_16,EHS팀 선임,지사 주관,목포지사_ 대불부두,충돌,충돌,개선필요 [하],1.0,블레이드 화물 주변 접근통제 실시,즉시처리,기타,블레이드 화물 보관장소 공간 구획 완료,완료,블레이드 화물 주변 접근통제 실시,"[대불부두]
블레이드 화물 보관장소 공간 구획 완료",,0,1.0,직접판정,"접근통제, 낮음",
769,2026-01-06,2026-01,광양지사,하포일반부두,INSPECTOR_05,EHS팀 주임,지사 주관,광양지사_ 하포일반부두,충돌,충돌,개선필요 [중],2.0,H-BEAM 야적 작업 시 하차 시 화물이 예기치 않게 회전/ 밀릴 경우 화물 낙하로 인한 충돌 위험 존재 근로자 통제조치 필요,즉시처리,제거·차단,- 하차 작업 시 작업지휘자 및 신호수를 지정 구역에 배치하여 작업자 출입을 엄격히 통제하고 장비와의 안전 거리를 확보하는 등 하역 작업 안전 조치를 완료,완료,H-BEAM 야적 작업 시 하차 시 화물이 예기치 않게 회전/ 밀릴 경우 화물 낙하로 인한 충돌 위험 존재 근로자 통제조치 필요,- 하차 작업 시 작업지휘자 및 신호수를 지정 구역에 배치하여 작업자 출입을 엄격히 통제하고 장비와의 안전 거리를 확보하는 등 하역 작업 안전 조치를 완료,,0,2.0,키워드보정,,
770,2026-01-06,2026-01,광양지사,하포일반부두,INSPECTOR_05,EHS팀 주임,지사 주관,광양지사_ 하포일반부두,추락,추락,개선필요 [중],2.0,ESS 컨테이너 복포 작업 시 추락 재해 예방 필요,중장기(계획),기타,1. ESS 컨테이너 복포 작업 시 이동식 추락방지대 사용을 원칙으로 하여 추락 재해 예방 2. 공간이 협소하여 이동식 추락방지대 사용을 할 수 없는 상황에서는 작업발판대를 사용하여 추락 재해 예방,완료,ESS 컨테이너 복포 작업 시 추락 재해 예방 필요,"1. ESS 컨테이너 복포 작업 시 이동식 추락방지대 사용을 원칙으로 하여 추락 재해 예방
2. 공간이 협소하여 이동식 추락방지대 사용을 할 수 없는 상황에서는 작업발판대를 사용하여 추락 재해 예방",,0,2.0,키워드보정,,
771,2026-01-06,2026-01,강원지사,동해,INSPECTOR_02,EHS팀 사원,지사 주관,강원지사_ 동해,화재·폭발,화재,개선필요 [하],1.0,물류창고 내 흡연으로 인한 화재 위험 예방을 위한 CCTV 설치 필요,즉시처리,설치·구조물,물류창고 내 흡연으로 인한 화재 위험 예방을 위한 창고 내부 추가 CCTV 설치 완료,완료,물류창고 내 흡연으로 인한 화재 위험 예방을 위한 CCTV 설치 필요,[동해] 물류창고 내 흡연으로 인한 화재 위험 예방을 위한 창고 내부 추가 CCTV 설치 완료,화기·인화물인근,0,2.0,직접판정,창고흡연(화기) → 기본1+가중1=2,
772,2026-01-06,2026-01,강원지사,동해,INSPECTOR_02,EHS팀 사원,지사 주관,강원지사_ 동해,화재·폭발,화재,개선필요 [하],1.0,강원지사 사무동 내 화재 시 연기 흡입 방지를 위한 화재예방 조치 필요,즉시처리,설치·구조물,강원지사 사무동 내 화재 시 연기 흡입 방지를 위한 화재 대피용 구조 손수건 설치 완료,완료,강원지사 사무동 내 화재 시 연기 흡입 방지를 위한 화재예방 조치 필요,[동해] 강원지사 사무동 내 화재 시 연기 흡입 방지를 위한 화재 대피용 구조 손수건 설치 완료,,0,1.0,키워드보정,,
773,2026-01-06,2026-01,강원지사,안인,INSPECTOR_15,EHS팀 선임,지사 주관,강원지사_ 안인,화재·폭발,화재,개선필요 [하],1.0,가설건축물 내 화재 발생 위험,즉시처리,기타,사용 X 플러그 해체,완료,가설건축물 내 화재 발생 위험,사용 X 플러그 해체,,0,1.0,직접판정,"구체정보 부족, 원등급 유지",
774,2026-01-06,2026-01,강원지사,안인,INSPECTOR_15,EHS팀 선임,지사 주관,강원지사_ 안인,화재·폭발,화재,개선필요 [하],1.0,가설건축물 내 화재 발생 위험,즉시처리,점검·확인,냉난방기 OFF 실시 수시 확인,완료,가설건축물 내 화재 발생 위험,"냉난방기 OFF 실시
수시 확인",,0,1.0,키워드보정,,
775,2026-01-06,2026-01,경북지사,문덕,INSPECTOR_13,EHS팀 선임,지사 주관,경북지사_ 문덕,기타,환경,개선필요 [하],1.0,창고 내부 거미줄 제거 조치 필요,즉시처리,제거·차단,거미줄제거 조치 실시,진행(조치 후),창고 내부 거미줄 제거 조치 필요,거미줄제거 조치 실시,,0,1.0,키워드보정,,
776,2026-01-06,2026-01,경북지사,문덕,INSPECTOR_13,EHS팀 선임,지사 주관,경북지사_ 문덕,충돌,충돌,개선필요 [하],1.0,협소공간 작업 시 관리감독자 현장 상주 및 감독 실시,즉시처리,기타,관리감독자 상주 및 작업감독,진행(조치 후),협소공간 작업 시 관리감독자 현장 상주 및 감독 실시,관리감독자 상주 및 작업감독,,0,1.0,키워드보정,,
777,2026-01-06,2026-01,경북지사,문덕,INSPECTOR_13,EHS팀 선임,지사 주관,경북지사_ 문덕,정리정돈,정리정돈,개선필요 [하],1.0,사용중인 락카를 바닥에 두어 중장비가 밟을 위험 존재,즉시처리,교육·지도,"락카 사용 중, 후 반드시 지정된 락카보관함, 유류보관함에 보관하도록 교육조치",진행(조치 후),사용중인 락카를 바닥에 두어 중장비가 밟을 위험 존재,"락카 사용 중, 후 반드시 지정된 락카보관함, 유류보관함에 보관하도록 교육조치",,0,1.0,키워드보정,,
